project_code;stage_name;description;date_start;date_close;is_onhold;U_CoreServices
22022;Preliminary Renderings;\N;2-7-2022;2-18-2022;\N;S050
22022;Final Renderings;\N;2-21-2022;3-11-2022;\N;S050
22026;Data Collection and Analysis;\N;2-1-2022;3-31-2022;\N;\N
22026;Visioning and Options Generation;\N;8-1-2022;8-31-2022;\N;\N
22026;Conceptual Masterplanning;\N;9-1-2022;9-30-2022;\N;\N
21129;Project Initiation;AR;1-4-2022;1-4-2022;N;S020
21129;Schematic Design;AR;1-4-2022;10-31-2023;N;S020
21129;Contract Documentation;ON HOLD: AR;11-1-2023;3-31-2024;Y;S020
21129;Construction Administration;ON HOLD: AR;4-1-2024;3-31-2025;Y;S020
21129;Post Construction Phase;ON HOLD: AR;4-1-2025;4-30-2025;Y;S020
21129;Project Initiation;SUBCON;1-4-2022;1-4-2022;N;S070
21129;Schematic Design;SUBCON;1-4-2022;10-31-2023;N;S070
21129;Contract Documentation;SUBCON 2023;11-1-2023;12-31-2023;N;S070
21129;Construction Administration;ON HOLD: SUBCON;4-1-2024;3-31-2025;Y;S070
21129;Post Construction Phase;ON HOLD: SUBCON TURN OVER;4-1-2025;4-30-2025;Y;S070
21129;Contract Documentation;ON HOLD: SUBCON 2024;1-1-2024;3-31-2024;Y;S070
21162;Project Initiation;AR;1-4-2022;1-4-2022;N;S020
21162;Schematic Design;AR;1-4-2022;12-31-2022;N;S020
21162;Contract Documentation;AR;10-8-2022;5-31-2024;N;S020
21162;Construction Administration;AR;6-1-2024;1-31-2026;N;S020
21162;Project Initiation;SUBCON;1-4-2022;1-4-2022;N;S070
21162;Schematic Design;SUBCON;1-4-2022;12-31-2022;N;S070
21162;Contract Documentation;SUBCON;10-8-2022;1-31-2024;N;S070
21162;Construction Administration;SUBCON;6-1-2024;1-31-2026;N;S070
2100201;Project Initiation;\N;3-3-2021;3-3-2021;N;S070
2100201;Design Development;WT - at 25% DD - Upon Submission of Structural Load Study for Client Review;4-1-2021;4-30-2021;Y;S070
2100201;Design Development;WT - at 50% DD - Upon Submission of results of cladding pressure for Client review;5-1-2021;5-31-2021;Y;\N
2100201;Design Development;WT - at 50% DD  - Upon Submission of results of Environmental Wind Study for Client review;6-1-2021;6-30-2021;Y;\N
2100201;Design Development;WT - at 75% DD -  Upon Submission of Final Reports;7-1-2021;7-31-2021;Y;\N
2100202;Project Initiation;\N;3-1-2021;3-1-2021;N;\N
2100202;Schematic Design;PSHA - At 50% SD - Review of Geotechnical Report & Consultation;4-1-2021;4-30-2021;Y;\N
2100202;Schematic Design;PSHA - At 100% SD - Development of Site-Specific Response;5-1-2021;5-31-2021;Y;\N
2100202;Design Development;PSHA - At 50% DD - Development of Site-Specific Time Series (Thirty-six);6-1-2021;6-30-2021;Y;\N
2100202;Design Development;PSHA - At 100% DD - Preparation of Report;7-1-2021;7-31-2021;Y;\N
2100203;Project Initiation;\N;1-1-2022;1-1-2022;Y;\N
2100203;Schematic Design;\N;1-1-2022;1-31-2022;Y;\N
2100203;Design Development;\N;1-1-2022;1-31-2022;Y;\N
1410707;Construction Administration;\N;2-1-2022;4-30-2022;\N;S020
1800911;Construction Administration;\N;3-1-2022;3-31-2022;\N;S020
21134;Project Initiation;\N;3-1-2022;3-1-2022;N;S030
21134;Concept Design;Preliminary Design - EGD only;3-1-2022;12-31-2023;N;S040
21134;Design Development;ID;3-1-2022;8-31-2023;N;S030
21134;Contract Documentation;ID;1-1-2023;4-30-2024;N;S030
21134;BIM Attendance;\N;3-1-2022;4-30-2024;N;S060
21134;Construction Administration;ID;10-1-2025;9-30-2026;N;S030
21134;Detailed Design;EGD;11-1-2023;4-30-2024;N;S040
21134;Contract Documentation;EGD;5-1-2024;5-31-2024;N;S040
21134;Construction Administration;EGD;10-1-2025;9-30-2026;N;S040
1902302;Contract Documentation;ID PER MC FORMAT;12-1-2021;1-31-2023;N;S030
1711504;Construction Administration;1ST Extension;2-1-2022;3-31-2024;N;S020
21159;Contract Documentation;ID - COMBINED CN/SD/CD;1-1-2022;12-31-2022;N;S030
21159;Construction Administration;ID;5-1-2023;10-31-2023;N;S030
21159;Contract Documentation;MECHANICAL - COMBINED CN/SD/CD;1-1-2022;12-31-2022;N;S070
21159;Construction Administration;MECHANICAL;5-1-2023;10-31-2023;N;S070
21159;Contract Documentation;ELECTRICAL - COMBINED CN/SD/CD;1-1-2022;12-31-2022;N;S070
21159;Construction Administration;ELECTRICAL;5-1-2023;10-31-2023;N;S070
21159;Contract Documentation;PLUMBING & FP - COMBINED CN/SD/CD;1-1-2022;12-31-2022;N;S070
21159;Construction Administration;PLUMBING & FP;5-1-2023;10-31-2023;N;S070
1902303;Contract Documentation;ID Revision - Megaworld;1-1-2022;1-31-2023;N;S030
22027;Project Initiation;\N;3-1-2022;3-1-2022;\N;\N
22027;Data Collection and Analysis;\N;3-1-2022;7-31-2022;\N;\N
22027;Visioning and Options Generation;\N;5-1-2022;7-31-2022;\N;\N
22027;Conceptual Masterplanning;\N;8-1-2022;9-30-2022;\N;\N
22006;Project Initiation;\N;2-1-2022;2-1-2022;N;S020
22006;Schematic Design;\N;2-1-2022;6-30-2022;N;S020
22006;Design Development;\N;6-1-2022;11-15-2022;N;S020
22006;Contract Documentation;\N;11-1-2022;6-30-2024;N;S020
22006;Construction Administration;\N;7-1-2024;6-30-2029;N;S020
22017;Project Initiation;ID;4-1-2022;4-1-2022;N;S030
22017;Planning and Programming;ID;4-1-2022;7-31-2022;N;S030
22017;Schematic Design;ID;5-1-2022;10-31-2023;N;S030
22017;Contract Documentation;ON HOLD: ID: MAIN & VO1;11-1-2023;3-31-2024;Y;S030
22017;Construction Administration;ON HOLD: ID: MAIN & VO1;4-1-2024;3-31-2025;Y;S030
22017;Project Initiation;SUBCON;4-1-2022;4-1-2022;N;S030
22017;Planning and Programming;SUBCON;4-1-2022;7-31-2022;N;S070
22017;Schematic Design;SUBCON;5-1-2022;10-31-2023;N;S070
22017;Contract Documentation;SUBCON 2023;11-1-2023;12-31-2023;N;S070
22017;Construction Administration;ON HOLD: SUBCON;4-1-2024;3-31-2025;Y;S070
22017;Post Construction Phase;ON HOLD: ID TURN OVER: MAIN & VO1;4-1-2025;4-30-2025;Y;S030
22017;Post Construction Phase;ON HOLD: SUBCON TURN OVER;4-1-2025;4-30-2025;Y;S070
22017;Contract Documentation;ON HOLD: SUBCON 2024;1-1-2024;3-31-2024;Y;S070
21154;Project Initiation;AOR;1-1-2022;1-1-2022;N;S020
21154;Project Initiation;Wellness Consutancy;1-1-2022;1-1-2022;Y;S020
21154;Project Initiation;n/a;1-1-2022;1-1-2022;Y;S020
21154;Concept Design;Foreign Architect;1-1-2022;6-30-2022;Y;S020
21154;Schematic Design;AOR/FA;8-1-2022;12-30-2023;Y;S020
21154;Design Development;AOR;1-1-2024;3-31-2024;Y;S020
21154;Contract Documentation;AOR;4-1-2024;6-30-2024;Y;S020
21154;Construction Administration;AOR;7-1-2024;6-30-2026;Y;S020
21154;Schematic Design;WELL;10-1-2023;8-31-2024;Y;S020
21154;Design Development;WELL;9-1-2024;11-30-2024;Y;S020
21154;Contract Documentation;WELL;12-1-2024;2-28-2025;Y;S020
21154;Construction Administration;WELL;3-1-2025;2-28-2027;Y;S020
21154;Contract Documentation;N/A;12-1-2022;12-31-2022;Y;S020
21154;Construction Administration;N/A;12-1-2022;12-31-2022;Y;S020
21154;WELL Certification;N/A;12-1-2022;12-31-2022;Y;S020
1302904;Construction Administration;AR;1-1-2022;12-31-2022;\N;S020
1507530;Construction Administration;\N;5-1-2022;6-30-2022;\N;\N
1923201;Contract Documentation;AR;5-1-2021;9-30-2022;\N;S020
1817214;Preliminary Architecture and Engineering Design;AR;4-1-2022;10-31-2022;N;S020
1817214;Detailed Architecture and Engineering Design;AR;5-1-2022;10-31-2022;N;S020
1817214;Preliminary Architecture and Engineering Design;ACOUSTICS;4-1-2022;10-31-2022;N;S070
1817214;Detailed Architecture and Engineering Design;ACOUSTICS;5-1-2022;10-31-2022;N;S070
1817214;Preliminary Architecture and Engineering Design;LIGHTING;4-1-2022;10-31-2022;N;S070
1817214;Detailed Architecture and Engineering Design;LIGHTING;5-1-2022;10-31-2022;N;S070
1817214;Preliminary Architecture and Engineering Design;ID - BY7X;4-1-2022;10-31-2022;N;S070
1817214;Detailed Architecture and Engineering Design;ID - BY7X;5-1-2022;10-31-2022;N;S070
1817214;Preliminary Architecture and Engineering Design;AUDIO VISUALS;4-1-2022;10-31-2022;N;S070
1817214;Detailed Architecture and Engineering Design;AUDIO VISUALS;5-1-2022;10-31-2022;N;S070
1817214;Preliminary Architecture and Engineering Design;MEPF;4-1-2022;10-31-2022;N;S070
1817214;Detailed Architecture and Engineering Design;MEPF;5-1-2022;10-31-2022;N;S070
1817214;Preliminary Architecture and Engineering Design;KITCHEN;4-1-2022;10-31-2022;N;S070
1817214;Detailed Architecture and Engineering Design;KITCHEN;5-1-2022;10-31-2022;N;S070
1817214;Preliminary Architecture and Engineering Design;STRUCTURAL;4-1-2022;10-31-2022;N;S070
1817214;Detailed Architecture and Engineering Design;STRUCTURAL;5-1-2022;10-31-2022;N;S070
1817215;Preliminary Architecture and Engineering Design;AR;4-1-2022;10-31-2022;N;S020
1817215;Detailed Architecture and Engineering Design;AR;6-1-2022;10-31-2022;N;S020
1817215;Preliminary Architecture and Engineering Design;ACOUSTICS;4-1-2022;10-31-2022;N;S070
1817215;Detailed Architecture and Engineering Design;ACOUSTICS;6-1-2022;10-31-2022;N;S070
1817215;Preliminary Architecture and Engineering Design;LIGHTING;4-1-2022;10-31-2022;N;S070
1817215;Detailed Architecture and Engineering Design;LIGHTING;6-1-2022;10-31-2022;N;S070
1817215;Preliminary Architecture and Engineering Design;ID - BY7X;4-1-2022;10-31-2022;N;S070
1817215;Detailed Architecture and Engineering Design;ID - BY7X;6-1-2022;10-31-2022;N;S070
1817215;Preliminary Architecture and Engineering Design;MEPF;4-1-2022;10-31-2022;N;S070
1817215;Detailed Architecture and Engineering Design;MEPF;6-1-2022;10-31-2022;N;S070
1817215;Preliminary Architecture and Engineering Design;AUDIO VISUALS;4-1-2022;10-31-2022;N;S070
1817215;Detailed Architecture and Engineering Design;AUDIO VISUALS;6-1-2022;10-31-2022;N;S070
1817215;Preliminary Architecture and Engineering Design;STRUCTURAL;4-1-2022;10-31-2022;N;S070
1817215;Detailed Architecture and Engineering Design;STRUCTURAL;6-1-2022;10-31-2022;N;S070
1817216;Preliminary Architecture and Engineering Design;AR;4-1-2022;10-31-2022;N;S020
1817216;Detailed Architecture and Engineering Design;AR;5-1-2022;10-31-2022;N;S020
1817216;Preliminary Architecture and Engineering Design;ACOUSTICS;4-1-2022;10-31-2022;N;S070
1817216;Detailed Architecture and Engineering Design;ACOUSTICS;5-1-2022;10-31-2022;N;S070
1817216;Preliminary Architecture and Engineering Design;LIGHTING;4-1-2022;10-31-2022;N;S070
1817216;Detailed Architecture and Engineering Design;LIGHTING;5-1-2022;10-31-2022;N;S070
1817216;Preliminary Architecture and Engineering Design;ID - BY7X;4-1-2022;10-31-2022;N;S070
1817216;Detailed Architecture and Engineering Design;ID - BY7X;5-1-2022;10-31-2022;N;S070
1817216;Preliminary Architecture and Engineering Design;MEPF;4-1-2022;10-31-2022;N;S070
1817216;Detailed Architecture and Engineering Design;MEPF;5-1-2022;10-31-2022;N;S070
1817216;Preliminary Architecture and Engineering Design;STRUCTURAL;4-1-2022;10-31-2022;N;S070
1817216;Detailed Architecture and Engineering Design;STRUCTURAL;5-1-2022;10-31-2022;N;S070
1817216;Preliminary Architecture and Engineering Design;AUDIO VISUALS;4-1-2022;10-31-2022;N;S070
1817216;Detailed Architecture and Engineering Design;AUDIO VISUALS;5-1-2022;10-31-2022;N;S070
1817217;Preliminary Architecture and Engineering Design;\N;4-1-2022;11-30-2022;Y;S020
1817217;Detailed Architecture and Engineering Design;\N;5-1-2022;11-30-2022;Y;S020
1817218;Preliminary Architecture and Engineering Design;\N;4-1-2022;12-31-2022;Y;S020
1817218;Detailed Architecture and Engineering Design;\N;5-1-2022;12-31-2022;Y;S020
1817219;Preliminary Architecture and Engineering Design;\N;4-1-2022;12-31-2022;Y;S020
1817219;Detailed Architecture and Engineering Design;\N;7-1-2022;12-31-2022;Y;S020
1817220;Preliminary Architecture and Engineering Design;\N;4-1-2022;12-31-2022;Y;S020
1817220;Detailed Architecture and Engineering Design;\N;6-1-2022;12-31-2022;Y;S020
1817221;Preliminary Architecture and Engineering Design;\N;4-1-2022;12-31-2022;Y;S020
1817221;Detailed Architecture and Engineering Design;\N;8-1-2022;12-31-2022;Y;S020
1817222;Preliminary Architecture and Engineering Design;\N;6-1-2022;6-30-2022;Y;\N
1817209;Detailed Architecture and Engineering Design;\N;4-1-2022;7-31-2022;N;S020
1817209;Detailed Architecture and Engineering Design;\N;4-1-2022;7-31-2022;N;S070
1817210;Detailed Architecture and Engineering Design;\N;4-1-2022;7-31-2022;N;S020
1817210;Detailed Architecture and Engineering Design;\N;4-1-2022;7-31-2022;N;S070
1817211;Detailed Architecture and Engineering Design;\N;4-1-2022;7-31-2022;N;S020
1817212;Detailed Architecture and Engineering Design;\N;4-1-2022;7-31-2022;N;S020
1817213;Detailed Architecture and Engineering Design;\N;4-1-2022;10-31-2022;N;S020
22025;Project Initiation;\N;5-9-2022;5-9-2022;N;S010
22025;Visioning and Options Generation;Data Gathering + Visioning;5-9-2022;8-31-2022;N;S010
22025;Conceptual Masterplanning;Preliminary Conceptual Masterplan;8-1-2022;10-31-2022;N;S010
22025;Final Masterplanning;Final Conceptual;11-1-2022;1-31-2023;N;S010
1817223;Preliminary Architecture and Engineering Design;\N;8-1-2022;12-31-2022;Y;S020
1817223;Detailed Architecture and Engineering Design;\N;9-1-2022;12-31-2022;Y;S020
1817224;Preliminary Architecture and Engineering Design;\N;5-6-2022;12-31-2022;Y;S020
1817224;Detailed Architecture and Engineering Design;\N;9-15-2022;12-31-2022;Y;S020
1817225;Preliminary Architecture and Engineering Design;\N;4-15-2022;10-31-2022;Y;\N
1817225;Detailed Architecture and Engineering Design;\N;5-16-2022;10-31-2022;Y;\N
1817226;Preliminary Architecture and Engineering Design;\N;4-1-2022;6-30-2022;N;S020
1817226;Detailed Architecture and Engineering Design;\N;5-1-2022;10-31-2022;N;S020
1817227;Preliminary Architecture and Engineering Design;\N;4-15-2022;6-30-2022;N;S020
1817227;Detailed Architecture and Engineering Design;\N;5-15-2022;10-31-2022;N;S020
1924204;Project Initiation;\N;1-3-2022;1-3-2022;\N;\N
1924204;Contract Documentation;\N;1-3-2022;7-31-2023;Y;\N
1924205;Project Initiation;\N;4-1-2022;4-1-2022;\N;\N
1924205;Contract Documentation;\N;4-1-2022;4-30-2022;\N;\N
2111101;Detailed Design;\N;2-1-2022;8-31-2022;N;\N
2102801;Concept Design;\N;2-1-2022;5-31-2022;N;\N
2012601;Design Development;\N;2-21-2022;9-9-2022;N;S030
22028;Project Initiation;\N;5-11-2022;5-11-2022;N;S030
22028;Preliminary Architecture and Engineering Design;\N;5-11-2022;5-31-2022;N;S030
22028;Detailed Architecture and Engineering Design;\N;6-1-2022;6-30-2022;N;S030
22028;Construction Administration;\N;11-1-2022;2-28-2023;N;S030
22059;Project Initiation;\N;5-2-2022;5-2-2022;N;S030
22059;Schematic Design;\N;5-2-2022;6-14-2022;N;S030
22059;Design Development;\N;6-15-2022;8-31-2022;N;S030
22059;Contract Documentation;\N;9-1-2022;10-31-2023;N;S030
22059;Construction Administration;\N;10-1-2023;5-31-2024;N;S030
22039;Project Initiation;\N;3-1-2022;3-1-2022;\N;\N
22039;Schematic Design;\N;3-1-2022;8-31-2022;\N;\N
22042;Project Initiation;AR;5-1-2022;5-1-2022;\N;S020
22042;Schematic Design;AR;5-1-2022;11-4-2022;\N;S020
22042;Design Development;AR;1-1-2023;1-31-2023;N;S020
22042;Contract Documentation;AR;2-1-2023;4-30-2023;N;S020
22042;Construction Administration;AR;5-1-2023;4-30-2025;N;S020
1701408;Construction Administration;\N;3-1-2022;6-30-2022;\N;S020
21012A;Design Development;\N;4-28-2022;5-16-2022;\N;S060
21012A;Contract Documentation;\N;5-19-2022;6-2-2022;\N;S060
21012A;Construction Administration;\N;7-1-2022;9-30-2022;\N;S060
22032;Pre-Design Services;\N;3-10-2022;\N;Y;\N
1305610;Construction Administration;\N;4-1-2022;9-30-2022;\N;S020
22071;Animation;\N;5-16-2022;7-8-2022;\N;S050
22076;Project Initiation;ID;6-1-2022;6-1-2022;N;S030
22076;Schematic Design;ID;6-1-2022;10-10-2022;N;S030
22076;Detailed Design;ID;9-12-2022;7-15-2023;N;S030
22076;Construction Administration;ID;12-1-2023;7-31-2024;N;S030
22048;Project Initiation;\N;6-13-2022;6-13-2022;\N;S010
22048;Data Collection and Analysis;\N;6-13-2022;6-30-2022;\N;S010
22048;Visioning and Options Generation;\N;7-1-2022;8-5-2022;\N;S010
22048;Conceptual Masterplanning;\N;8-8-2022;9-30-2022;\N;S010
1806905;Construction Administration;\N;5-2-2022;7-29-2022;\N;\N
22055;Conceptual Masterplanning;MP;4-30-2022;4-30-2023;N;S010
22044;Project Initiation;\N;6-1-2022;6-1-2022;N;S010
22044;Data Collection and Analysis;\N;7-1-2022;8-31-2022;N;S010
22044;Visioning and Options Generation;\N;9-1-2022;10-31-2022;N;S010
22044;Conceptual Masterplanning;\N;10-1-2022;11-30-2022;N;S010
22044;Final Masterplanning;\N;11-12-2022;4-30-2023;N;S010
22044;Urban Design Guidelines;\N;4-1-2023;10-31-2023;N;S010
22046;Project Initiation;\N;5-1-2022;5-1-2022;\N;S080
22046;Urban Design Guidelines;\N;9-1-2022;11-30-2022;\N;S080
22046;Merchant Retail Cut-Up Plans;\N;10-1-2022;11-30-2022;\N;S080
22023;Project Initiation;\N;4-1-2022;4-1-2022;N;S020
22023;Preliminary Design;Phase 1&2;4-1-2022;7-31-2022;N;S020
22023;Detailed Design;Phase 1;8-1-2022;4-30-2024;N;S020
22023;Construction Administration;Phase 1;6-1-2024;5-31-2027;N;S020
22023;Detailed Design;Phase 2;1-1-2023;4-30-2024;N;S020
22023;Construction Administration;Phase 2;6-1-2027;5-31-2028;N;S020
22019;Schematic Design;AR (Includes Pre-Design);6-1-2022;5-30-2023;N;S020
22019;Design Development;AR;10-20-2022;4-30-2024;N;S020
22019;Contract Documentation;AR;5-1-2024;7-31-2024;N;S020
22019;Tender;Includes Bidding Phase;8-1-2024;11-30-2024;N;S020
22019;Construction Administration;AR;12-1-2024;11-30-2026;N;S020
22019;Project Initiation;AR + SUBCON;6-1-2022;6-1-2022;N;S020
22019;Contract Documentation;SUBCON;5-1-2024;7-31-2024;N;S070
22019;Construction Administration;SUBCON;12-1-2024;11-30-2026;N;S070
22019;Schematic Design;SUBCON;6-1-2022;5-30-2023;N;S070
22019;Design Development;SUBCON;10-20-2022;4-30-2024;N;S070
1701409;Construction Administration;\N;7-1-2022;7-31-2022;\N;\N
22060;Project Initiation;\N;7-1-2022;7-1-2022;N;S020
22060;Preliminary Design;\N;7-1-2022;1-31-2023;N;S020
22060;Detailed Design;\N;2-1-2023;12-31-2023;N;S020
22060;Construction Administration;\N;3-1-2024;2-28-2026;N;S020
22060;Tender;\N;1-1-2024;2-29-2024;N;S020
22081;Project Initiation;\N;7-1-2022;7-1-2022;N;S010
22081;Conceptual Masterplanning;Preliminary;7-1-2022;3-13-2023;N;S010
22081;Conceptual Masterplanning;Developed;8-16-2023;8-16-2023;Y;\N
22081;Final Masterplanning;\N;8-16-2023;8-16-2023;Y;\N
21043;Project Initiation;\N;7-1-2022;7-1-2022;\N;S020
21043;Concept Design;\N;7-1-2022;11-15-2022;\N;S020
22043;Project Initiation;Subcon with MF except Hospitality;7-1-2022;7-1-2022;N;S070
22043;Schematic Design;Subcon with MF (Acoustics, AV, IT, Security, Landscape, Pools);7-1-2022;7-31-2023;N;S070
22043;Detailed Design;ON HOLD: Subcon except Hospitality;8-16-2022;9-30-2023;Y;S070
22043;Construction Administration;Subcon except ID Local Culture (no CA) and Hospitality (separate row);7-1-2023;12-31-2023;N;S070
22043;Detailed Design;ON HOLD: MF all trades except Hospitality;7-1-2022;9-30-2023;Y;S020
22043;Schematic Design;DO NOT USE (WITH ATC);7-1-2022;7-1-2022;Y;\N
22043;Construction Administration;ON HOLD: MF all trades except Hospitality;7-1-2023;6-30-2025;Y;S020
22043;Construction Administration;2022 Hospitality monthly advisory (AR & SUBCON);9-1-2022;10-31-2022;N;S070
22043;Construction Administration;2022 MF Hospitality;11-1-2022;12-31-2022;N;S020
22043;Schematic Design;DO NOT USE (WITH ATC);7-1-2022;7-1-2022;Y;\N
22043;Construction Administration;2022 Subcon Hospitality;11-1-2022;12-31-2022;N;S070
22043;Construction Administration;2023 Subcon Hospitality;1-1-2023;8-31-2023;Y;S070
22043;Construction Administration;ON HOLD: 2023 MF Hospitality;1-1-2023;8-31-2023;Y;S020
22043;Schematic Design;Subcon (Lighting, Kitchen, ID Culture, and Spa);7-1-2022;7-31-2023;N;S070
22043;Detailed Design;n/a;8-16-2022;8-16-2022;Y;\N
22043;Construction Administration;n/a;10-1-2022;10-1-2022;Y;\N
22043;Project Initiation;n/a;7-1-2022;7-1-2022;Y;\N
22043;Schematic Design;ON HOLD: MF (Lighting, Kitchen, ID Culture, and Spa);7-1-2022;7-31-2023;Y;S020
22043;Detailed Design;n/a;8-16-2022;8-16-2022;Y;\N
22043;Construction Administration;n/a;10-1-2022;10-1-2022;Y;\N
22043;Project Initiation;n/a;7-1-2022;7-1-2022;Y;\N
22043;Schematic Design;n/a;7-1-2022;7-1-2022;Y;\N
22043;Detailed Design;n/a;8-16-2022;8-16-2022;Y;\N
22043;Construction Administration;n/a;10-1-2022;10-1-2022;Y;\N
22043;Project Initiation;n/a;7-1-2022;7-1-2022;Y;\N
22043;Schematic Design;n/a;7-1-2022;7-1-2022;Y;\N
22043;Detailed Design;n/a;10-1-2022;10-1-2022;Y;\N
22043;Construction Administration;n/a;10-1-2022;10-1-2022;Y;\N
22043;Project Initiation;n/a;7-1-2022;7-1-2022;Y;\N
22043;Construction Administration;ON HOLD: Spa 2024 & 2025;1-1-2024;6-30-2025;Y;S070
22043;Construction Administration;ON HOLD: Lighting 2024 & 2025;1-1-2024;6-30-2025;Y;S070
22043;Construction Administration;ON HOLD: Swimming Pool Filtration Design 2024 & 2025;1-1-2024;6-30-2025;Y;S070
22043;Construction Administration;ON HOLD: Kitchen & Laundry Design 2024 & 2025;1-1-2024;6-30-2025;Y;S070
